        60         60          8
        60         60          9
        61         61          6
        61         61          7
        61         61          8
        61         61          9
        62         62          0
        62         62          3
        62         62          4
        62         62          5
        63         63          0
        63         63          3
        63         63          4
        63         63          8
        63         63          9
        64         64          3
        64         64          8
        64         64          9
        65         65          0
        65         65          4
        65         65          6
        65         65          7
        65         65          8
        65         65          9
        66         66          6
        66         66          8
        67         67          0
        67         67          3
        67         67          9
        68         68          3
        68         68          5
        68         68          6
        68         68          9
        69         69          0
        69         69          5
        69         69          9
        70         70          3
        70         70          4
        70         70          7
        70         70          8
        70         70          9
        71         71          0
        71         71          3
        71         71          5
        71         71          6
        71         71          7
        71         71          8
        71         71          9
        72         72          0
        72         72          4
        72         72          8
        72         72          9
        73         73          0
        73         73          3
        73         73          4
        73         73          5
        73         73          8
        73         73          9
        74         74          0
        74         74          3
        74         74          6
        74         74          7
        74         74          8
        74         74          9
        75         75          0
        75         75          3
        75         75          4
        75         75          5
        75         75          6
        75         75          8
        75         75          9
        76         76          0
        76         76          3
        76         76          4
        76         76          5
        76         76          7
        76         76          8
        76         76          9
        77         77          0
        77         77          3
        77         77          4
        77         77          7
        77         77          8
        77         77          9
        78         78          5
        78         78          8
        78         78          9
        79         79          0
        79         79          1
        79         79          3
        79         79          5
        79         79          7
        79         79          8
        79         79          9
        80         80          0
        80         80          7
        80         80          8
        80         80          9
        81         81          0
        81         81          3
        81         81          8
        81         81          9
        82         82          0
        82         82          3
        82         82          4
        82         82          6
        82         82          7
        82         82          8
        82         82          9
        83         83          0
        83         83          3
        83         83          5
        83         83          6
        83         83          8
        83         83          9
        84         84          5
        84         84          7
        84         84          8
        84         84          9
        85         85          0
        85         85          3
        85         85          5
        85         85          8
        85         85          9
        86         86          0
        86         86          3
        86         86          5
        86         86          6
        86         86          8
        87         87          3
        87         87          8
        87         87          9
        88         88          0
        88         88          3
        88         88          5
        88         88          6
        88         88          7
        88         88          8
        88         88          9
        89         89          3
        89         89          5
        89         89          6
        89         89          8
        90         90          0
        90         90          1
        90         90          3
        90         90          4
        90         90          7
        90         90          8
        91         91          1
        91         91          3
        91         91          4
        91         91          6
        91         91          7
        91         91          8
        92         92          0
        92         92          3
        92         92          4
        92         92          7
        92         92          8
        92         92          9
        93         93          3
        93         93          5
        93         93          7
        93         93          8
        93         93          9
        94         94          0
        94         94          1
        94         94          3
        94         94          4
        94         94          5
        94         94          7
        94         94          8
        94         94          9
        95         95          3
        95         95          5
        95         95          8
        95         95          9
        96         96          0
        96         96          1
        96         96          3
        96         96          8
        96         96          9
